,0,1,2,3
0,0.0009115184541754135,0.0005597056450629728,0.0015115893997274408,0.00019079120144563212
1,1.0,1.0,0.9999999999999999,0.9999999999999999
2,0.0030641972401204975,0.002968581245842841,0.004100220647054866,0.0021382060181864898
